"","beekeeper","apiary","date","hive","mite_count","treatment","moved_to","latitude","longitude"
"281","Abbey","Greeneys",2020-08-05,"4",1,NA,NA,-43.804206,171.282403
"282","Abbey","Greeneys",2020-08-05,"5",0,NA,NA,-43.804206,171.282403
"283","Abbey","Greeneys",2020-08-05,"6",0,NA,NA,-43.804206,171.282403
"284","Abbey","Greeneys",2020-12-13,"1",NA,NA,NA,-43.804206,171.282403
"285","Abbey","Greeneys",2020-12-13,"2",0,NA,NA,-43.804206,171.282403
"286","Abbey","Greeneys",2020-12-13,"3",0,NA,NA,-43.804206,171.282403
"287","Abbey","Greeneys",2020-12-13,"4",1,NA,NA,-43.804206,171.282403
"288","Abbey","Greeneys",2020-12-13,"5",0,NA,NA,-43.804206,171.282403
"289","Abbey","Greeneys",2020-12-13,"6",0,NA,NA,-43.804206,171.282403
"290","Abbey","Greeneys",2021-03-10,"2",0,NA,NA,-43.804206,171.282403
"291","Abbey","Greeneys",2021-03-10,"3",1,NA,NA,-43.804206,171.282403
"292","Abbey","Greeneys",2021-03-10,"4",0,NA,NA,-43.804206,171.282403
"293","Abbey","Greeneys",2021-03-10,"5",0,NA,NA,-43.804206,171.282403
"294","Abbey","Greeneys",2021-03-10,"6",0,NA,NA,-43.804206,171.282403
"295","Abbey","Kintore",2020-08-12,"1",0,NA,NA,-43.94847,171.37737
"296","Abbey","Kintore",2020-08-12,"2",1,NA,NA,-43.94847,171.37737
"297","Abbey","Kintore",2020-08-12,"3",1,NA,NA,-43.94847,171.37737
"298","Abbey","Kintore",2020-08-12,"4",4,NA,NA,-43.94847,171.37737
"299","Abbey","Kintore",2020-08-12,"5",20,NA,NA,-43.94847,171.37737
"300","Abbey","Kintore",2020-08-12,"6",4,NA,NA,-43.94847,171.37737
"301","Abbey","Kintore",2020-12-13,"1",0,NA,NA,-43.94847,171.37737
"302","Abbey","Kintore",2020-12-13,"2",0,NA,NA,-43.94847,171.37737
"303","Abbey","Kintore",2020-12-13,"3",1,NA,NA,-43.94847,171.37737
"304","Abbey","Kintore",2020-12-13,"4",0,NA,NA,-43.94847,171.37737
"305","Abbey","Kintore",2020-12-13,"5",0,NA,NA,-43.94847,171.37737
"306","Abbey","Kintore",2020-12-13,"6",0,NA,NA,-43.94847,171.37737
"307","Abbey","Kintore",2021-03-05,"1",1,NA,NA,-43.94847,171.37737
"308","Abbey","Kintore",2021-03-05,"2",2,NA,NA,-43.94847,171.37737
"309","Abbey","Kintore",2021-03-05,"3",9,NA,NA,-43.94847,171.37737
"310","Abbey","Kintore",2021-03-05,"4",4,NA,NA,-43.94847,171.37737
"311","Abbey","Kintore",2021-03-05,"5",5,NA,NA,-43.94847,171.37737
"312","Abbey","Kintore",2021-03-05,"6",9,NA,NA,-43.94847,171.37737
"313","Abbey","McNabs",2020-08-12,"1",1,NA,NA,-43.8443,171.35415
"314","Abbey","McNabs",2020-08-12,"2",0,NA,NA,-43.8443,171.35415
"315","Abbey","McNabs",2020-08-12,"3",0,NA,NA,-43.8443,171.35415
"316","Abbey","McNabs",2020-08-12,"4",1,NA,NA,-43.8443,171.35415
"317","Abbey","McNabs",2020-08-12,"5",0,NA,NA,-43.8443,171.35415
"318","Abbey","McNabs",2020-08-12,"6",1,NA,NA,-43.8443,171.35415
"319","Abbey","McNabs",2020-12-18,"1",0,NA,NA,-43.8443,171.35415
"320","Abbey","McNabs",2020-12-18,"2",0,NA,NA,-43.8443,171.35415
"321","Abbey","McNabs",2020-12-18,"3",0,NA,NA,-43.8443,171.35415
"322","Abbey","McNabs",2020-12-18,"4",0,NA,NA,-43.8443,171.35415
"323","Abbey","McNabs",2020-12-18,"5",1,NA,NA,-43.8443,171.35415
"324","Abbey","McNabs",2020-12-18,"6",1,NA,NA,-43.8443,171.35415
"325","Abbey","McNabs",2021-03-05,"1",4,NA,NA,-43.8443,171.35415
"326","Abbey","McNabs",2021-03-05,"2",1,NA,NA,-43.8443,171.35415
"327","Abbey","McNabs",2021-03-05,"3",1,NA,NA,-43.8443,171.35415
"328","Abbey","McNabs",2021-03-05,"4",1,NA,NA,-43.8443,171.35415
"329","Abbey","McNabs",2021-03-05,"5",0,NA,NA,-43.8443,171.35415
"330","Abbey","McNabs",2021-03-05,"6",1,NA,NA,-43.8443,171.35415
"331","Abbey","Cattle Yards",2020-08-08,"1",2,NA,NA,-43.84394,171.331813
"332","Abbey","Cattle Yards",2020-08-08,"2",0,NA,NA,-43.84394,171.331813
"333","Abbey","Cattle Yards",2020-08-08,"3",0,NA,NA,-43.84394,171.331813
"334","Abbey","Cattle Yards",2020-08-08,"4",1,NA,NA,-43.84394,171.331813
"335","Abbey","Cattle Yards",2020-08-08,"5",0,NA,NA,-43.84394,171.331813
"336","Abbey","Cattle Yards",2020-08-08,"6",0,NA,NA,-43.84394,171.331813
"337","Abbey","Cattle Yards",2020-12-12,"1",0,NA,NA,-43.84394,171.331813
"338","Abbey","Cattle Yards",2020-12-12,"2",0,NA,NA,-43.84394,171.331813
"339","Abbey","Cattle Yards",2020-12-12,"3",0,NA,NA,-43.84394,171.331813
"340","Abbey","Cattle Yards",2020-12-12,"4",0,NA,NA,-43.84394,171.331813
"341","Abbey","Cattle Yards",2020-12-12,"5",0,NA,NA,-43.84394,171.331813
"342","Abbey","Cattle Yards",2020-12-12,"6",0,NA,NA,-43.84394,171.331813
"343","Abbey","Cattle Yards",2021-03-13,"1",3,NA,NA,-43.84394,171.331813
"344","Abbey","Cattle Yards",2021-03-13,"2",1,NA,NA,-43.84394,171.331813
"345","Abbey","Cattle Yards",2021-03-13,"3",1,NA,NA,-43.84394,171.331813
"346","Abbey","Cattle Yards",2021-03-13,"4",1,NA,NA,-43.84394,171.331813
"347","Abbey","Cattle Yards",2021-03-13,"5",2,NA,NA,-43.84394,171.331813
"348","Abbey","Cattle Yards",2021-03-13,"6",2,NA,NA,-43.84394,171.331813
"349","Abbey","RDR Top",2020-08-16,"1",0,NA,NA,-43.8551,171.2662
"350","Abbey","RDR Top",2020-08-16,"2",1,NA,NA,-43.8551,171.2662
"351","Abbey","RDR Top",2020-08-16,"3",0,NA,NA,-43.8551,171.2662
"352","Abbey","RDR Top",2020-08-16,"4",0,NA,NA,-43.8551,171.2662
"353","Abbey","RDR Top",2020-08-16,"5",0,NA,NA,-43.8551,171.2662
"354","Abbey","RDR Top",2020-08-16,"6",0,NA,NA,-43.8551,171.2662
"355","Abbey","RDR Top",2000-12-18,"1",0,NA,NA,-43.8551,171.2662
"356","Abbey","RDR Top",2000-12-18,"2",1,NA,NA,-43.8551,171.2662
"357","Abbey","RDR Top",2000-12-18,"3",0,NA,NA,-43.8551,171.2662
"358","Abbey","RDR Top",2000-12-18,"5",0,NA,NA,-43.8551,171.2662
"359","Abbey","RDR Top",2000-12-18,"6",0,NA,NA,-43.8551,171.2662
"360","Abbey","RDR Top",2021-03-13,"1",1,NA,NA,-43.8551,171.2662
"361","Abbey","RDR Top",2021-03-13,"2",0,NA,NA,-43.8551,171.2662
"362","Abbey","RDR Top",2021-03-13,"3",1,NA,NA,-43.8551,171.2662
"363","Abbey","RDR Top",2021-03-13,"5",0,NA,NA,-43.8551,171.2662
"364","Abbey","RDR Top",2021-03-13,"6",0,NA,NA,-43.8551,171.2662
"365","Abbey","Taskers",2020-08-12,"1",0,NA,NA,-43.88175,171.34933
"366","Abbey","Taskers",2020-08-12,"2",1,NA,NA,-43.88175,171.34933
"367","Abbey","Taskers",2020-08-12,"3",0,NA,NA,-43.88175,171.34933
"368","Abbey","Taskers",2020-08-12,"4",2,NA,NA,-43.88175,171.34933
"369","Abbey","Taskers",2020-08-12,"5",1,NA,NA,-43.88175,171.34933
"370","Abbey","Taskers",2020-12-13,"1",0,NA,NA,-43.88175,171.34933
"371","Abbey","Taskers",2020-12-13,"2",0,NA,NA,-43.88175,171.34933
"372","Abbey","Taskers",2020-12-13,"3",0,NA,NA,-43.88175,171.34933
"373","Abbey","Taskers",2020-12-13,"4",0,NA,NA,-43.88175,171.34933
"374","Abbey","Taskers",2020-12-13,"5",0,NA,NA,-43.88175,171.34933
"375","Abbey","Taskers",2021-03-10,"1",4,NA,NA,-43.88175,171.34933
"376","Abbey","Taskers",2021-03-10,"2",0,NA,NA,-43.88175,171.34933
"377","Abbey","Taskers",2021-03-10,"3",3,NA,NA,-43.88175,171.34933
"378","Abbey","Taskers",2021-03-10,"4",4,NA,NA,-43.88175,171.34933
"379","Abbey","Taskers",2021-03-10,"5",1,NA,NA,-43.88175,171.34933
"380","Abbey","Sintons",2020-08-05,"1",0,NA,NA,-43.79745,171.32714
"381","Abbey","Sintons",2020-08-05,"2",0,NA,NA,-43.79745,171.32714
"382","Abbey","Sintons",2020-08-05,"3",0,NA,NA,-43.79745,171.32714
"383","Abbey","Sintons",2020-08-05,"4",0,NA,NA,-43.79745,171.32714
"384","Abbey","Sintons",2020-08-05,"5",0,NA,NA,-43.79745,171.32714
"385","Abbey","Sintons",2020-08-05,"6",0,NA,NA,-43.79745,171.32714
"386","Abbey","Sintons",2020-12-18,"1",0,NA,NA,-43.79745,171.32714
"387","Abbey","Sintons",2020-12-18,"2",1,NA,NA,-43.79745,171.32714
"388","Abbey","Sintons",2020-12-18,"3",2,NA,NA,-43.79745,171.32714
"389","Abbey","Sintons",2020-12-18,"4",0,NA,NA,-43.79745,171.32714
"390","Abbey","Sintons",2020-12-18,"5",0,NA,NA,-43.79745,171.32714
"391","Abbey","Sintons",2020-12-18,"6",0,NA,NA,-43.79745,171.32714
"392","Abbey","Sintons",2021-03-13,"1",1,NA,NA,-43.79745,171.32714
"393","Abbey","Sintons",2021-03-13,"2",12,NA,NA,-43.79745,171.32714
"394","Abbey","Sintons",2021-03-13,"3",20,NA,NA,-43.79745,171.32714
"395","Abbey","Sintons",2021-03-13,"4",8,NA,NA,-43.79745,171.32714
"396","Abbey","Sintons",2021-03-13,"5",3,NA,NA,-43.79745,171.32714
"397","Abbey","Sintons",2021-03-13,"6",15,NA,NA,-43.79745,171.32714
"398","Abbey","Jimmys",2020-08-16,"1",0,NA,NA,-44.093591,171.323697
"399","Abbey","Jimmys",2020-08-16,"2",0,NA,NA,-44.093591,171.323697
"400","Abbey","Jimmys",2020-08-16,"3",1,NA,NA,-44.093591,171.323697
"401","Abbey","Jimmys",2020-08-16,"4",0,NA,NA,-44.093591,171.323697
"402","Abbey","Jimmys",2020-08-16,"5",0,NA,NA,-44.093591,171.323697
"403","Abbey","Jimmys",2020-08-16,"6",1,NA,NA,-44.093591,171.323697
"404","Abbey","Jimmys",2021-03-10,"1",0,NA,NA,-44.093591,171.323697
"405","Abbey","Jimmys",2021-03-10,"2",1,NA,NA,-44.093591,171.323697
"406","Abbey","Jimmys",2021-03-10,"3",1,NA,NA,-44.093591,171.323697
"407","Abbey","Jimmys",2021-03-10,"4",0,NA,NA,-44.093591,171.323697
"408","Abbey","Jimmys",2021-03-10,"5",2,NA,NA,-44.093591,171.323697
"409","Abbey","Jimmys",2021-03-10,"6",5,NA,NA,-44.093591,171.323697
"410","Moses","Moses",2021-03-10,NA,2,NA,NA,-43.6196488601141,171.745963534918
"411","Hantz","Maw",2021-03-18,"1",3,NA,NA,-43.630153,171.796902
"412","Hantz","Maw",2021-03-18,"2",5,NA,NA,-43.630153,171.796902
"413","Hantz","Maw",2021-03-18,"3",2,NA,NA,-43.630153,171.796902
"414","Hantz","Maw",2021-03-18,"4",4,NA,NA,-43.630153,171.796902
"415","Hantz","Maw",2021-03-18,"5",1,NA,NA,-43.630153,171.796902
"416","Hantz","Maw",2021-03-03,"1",NA,"Bayvarol",NA,-43.630153,171.796902
"417","Hantz","Maw",2021-03-03,"2",NA,"Bayvarol",NA,-43.630153,171.796902
"418","Hantz","Maw",2021-03-03,"3",NA,"Bayvarol",NA,-43.630153,171.796902
"419","Hantz","Maw",2021-03-03,"4",NA,"Bayvarol",NA,-43.630153,171.796902
"420","Hantz","Maw",2021-03-03,"5",NA,"Bayvarol",NA,-43.630153,171.796902
"421","Smith","Smith 3",2021-02-05,"3:1b",44,NA,NA,-43.9259636,171.7982267
"422","Smith","Smith 3",2021-02-05,"3:3r",5,NA,NA,-43.9259636,171.7982267
"423","Smith","Smith 3",2021-02-05,"3:5rb",2,NA,NA,-43.9259636,171.7982267
"424","Smith","Smith 3",2021-02-05,"3:7b",3,NA,NA,-43.9259636,171.7982267
"425","Smith","Smith 3",2021-02-05,"3:9r",11,NA,NA,-43.9259636,171.7982267
"426","Midlands","A Armour",2020-04-20,"sample_1",0,NA,NA,-43.75947,171.62536
"427","Midlands","A Armour",2020-04-20,"sample_2",0,NA,NA,-43.75947,171.62536
"428","Midlands","A Armour",2020-04-20,"sample_3",0,NA,NA,-43.75947,171.62536
"429","Midlands","A Glass",2020-05-04,"sample_1",0,NA,NA,-43.58223,171.57222
"430","Midlands","A Glass",2020-05-04,"sample_2",0,NA,NA,-43.58223,171.57222
"431","Midlands","A Glass",2020-05-04,"sample_3",0,NA,NA,-43.58223,171.57222
"432","Midlands","A Lewthwaite,river 1",2019-10-04,"sample_1",1,NA,NA,-43.69423,171.46679
"433","Midlands","A Macfarlane Track",2020-06-02,"sample_1",8,NA,NA,-43.87054,171.76417
"434","Midlands","A Macfarlane Track",2020-06-02,"sample_1",8,NA,NA,-43.87054,171.76417
"435","Midlands","A Macfarlane Track",2020-06-02,"sample_1",8,NA,NA,-43.87054,171.76417
"436","Midlands","A Macfarlane Track",2020-06-02,"sample_2",1,NA,NA,-43.87054,171.76417
"437","Midlands","A Macfarlane Track",2020-06-02,"sample_2",1,NA,NA,-43.87054,171.76417
"438","Midlands","A Macfarlane Track",2020-06-02,"sample_2",1,NA,NA,-43.87054,171.76417
"439","Midlands","A Macfarlane Track",2020-06-02,"sample_3",1,NA,NA,-43.87054,171.76417
"440","Midlands","A Macfarlane Track",2020-06-02,"sample_3",1,NA,NA,-43.87054,171.76417
"441","Midlands","A Macfarlane Track",2020-06-02,"sample_3",1,NA,NA,-43.87054,171.76417
"442","Midlands","A Macfarlane Track",2020-06-02,"sample_1",18,NA,NA,-43.87054,171.76417
"443","Midlands","A Macfarlane Track",2020-06-02,"sample_1",18,NA,NA,-43.87054,171.76417
"444","Midlands","A Macfarlane Track",2020-06-02,"sample_1",18,NA,NA,-43.87054,171.76417
"445","Midlands","A Macfarlane Track",2020-06-02,"sample_2",0,NA,NA,-43.87054,171.76417
"446","Midlands","A Macfarlane Track",2020-06-02,"sample_2",0,NA,NA,-43.87054,171.76417
"447","Midlands","A Macfarlane Track",2020-06-02,"sample_2",0,NA,NA,-43.87054,171.76417
"448","Midlands","A Macfarlane Track",2020-06-02,"sample_3",3,NA,NA,-43.87054,171.76417
"449","Midlands","A Macfarlane Track",2020-06-02,"sample_3",3,NA,NA,-43.87054,171.76417
"450","Midlands","A Macfarlane Track",2020-06-02,"sample_3",3,NA,NA,-43.87054,171.76417
"451","Midlands","A Macfarlane Track",2020-06-02,"sample_4",169,NA,NA,-43.87054,171.76417
"452","Midlands","A Macfarlane Track",2020-06-02,"sample_4",169,NA,NA,-43.87054,171.76417
"453","Midlands","A Macfarlane Track",2020-06-02,"sample_4",169,NA,NA,-43.87054,171.76417
"454","Midlands","A Macfarlane Track",2020-06-02,"sample_5",3,NA,NA,-43.87054,171.76417
"455","Midlands","A Macfarlane Track",2020-06-02,"sample_5",3,NA,NA,-43.87054,171.76417
"456","Midlands","A Macfarlane Track",2020-06-02,"sample_5",3,NA,NA,-43.87054,171.76417
"457","Midlands","A Macfarlane Track",2020-06-02,"sample_6",1,NA,NA,-43.87054,171.76417
"458","Midlands","A Macfarlane Track",2020-06-02,"sample_6",1,NA,NA,-43.87054,171.76417
"459","Midlands","A Macfarlane Track",2020-06-02,"sample_6",1,NA,NA,-43.87054,171.76417
"460","Midlands","A Macfarlane Track",2020-06-02,"sample_7",11,NA,NA,-43.87054,171.76417
"461","Midlands","A Macfarlane Track",2020-06-02,"sample_7",11,NA,NA,-43.87054,171.76417
"462","Midlands","A Macfarlane Track",2020-06-02,"sample_7",11,NA,NA,-43.87054,171.76417
"463","Midlands","A Macfarlane Track",2020-06-02,"sample_8",1,NA,NA,-43.87054,171.76417
"464","Midlands","A Macfarlane Track",2020-06-02,"sample_8",1,NA,NA,-43.87054,171.76417
"465","Midlands","A Macfarlane Track",2020-06-02,"sample_8",1,NA,NA,-43.87054,171.76417
"466","Midlands","A Macfarlane Track",2020-06-02,"sample_9",2,NA,NA,-43.87054,171.76417
"467","Midlands","A Macfarlane Track",2020-06-02,"sample_9",2,NA,NA,-43.87054,171.76417
"468","Midlands","A Macfarlane Track",2020-06-02,"sample_9",2,NA,NA,-43.87054,171.76417
"469","Midlands","A Macfarlane Track",2020-06-02,"sample_10",9,NA,NA,-43.87054,171.76417
"470","Midlands","A Macfarlane Track",2020-06-02,"sample_10",9,NA,NA,-43.87054,171.76417
"471","Midlands","A Macfarlane Track",2020-06-02,"sample_10",9,NA,NA,-43.87054,171.76417
"472","Midlands","A Macfarlane Track",2020-05-14,"sample_1",1,NA,NA,-43.87054,171.76417
"473","Midlands","A Macfarlane Track",2020-05-14,"sample_1",1,NA,NA,-43.87054,171.76417
"474","Midlands","A Macfarlane Track",2020-05-14,"sample_1",1,NA,NA,-43.87054,171.76417
"475","Midlands","A Macfarlane Track",2020-05-14,"sample_2",0,NA,NA,-43.87054,171.76417
"476","Midlands","A Macfarlane Track",2020-05-14,"sample_2",0,NA,NA,-43.87054,171.76417
"477","Midlands","A Macfarlane Track",2020-05-14,"sample_2",0,NA,NA,-43.87054,171.76417
"478","Midlands","A Macfarlane Track",2020-05-14,"sample_3",1,NA,NA,-43.87054,171.76417
"479","Midlands","A Macfarlane Track",2020-05-14,"sample_3",1,NA,NA,-43.87054,171.76417
"480","Midlands","A Macfarlane Track",2020-05-14,"sample_3",1,NA,NA,-43.87054,171.76417
"481","Midlands","A Macfarlane Track",2020-05-14,"sample_4",4,NA,NA,-43.87054,171.76417
"482","Midlands","A Macfarlane Track",2020-05-14,"sample_4",4,NA,NA,-43.87054,171.76417
"483","Midlands","A Macfarlane Track",2020-05-14,"sample_4",4,NA,NA,-43.87054,171.76417
"484","Midlands","A Macfarlane Track",2020-05-14,"sample_5",3,NA,NA,-43.87054,171.76417
"485","Midlands","A Macfarlane Track",2020-05-14,"sample_5",3,NA,NA,-43.87054,171.76417
"486","Midlands","A Macfarlane Track",2020-05-14,"sample_5",3,NA,NA,-43.87054,171.76417
"487","Midlands","A Macfarlane Track",2020-05-14,"sample_6",2,NA,NA,-43.87054,171.76417
"488","Midlands","A Macfarlane Track",2020-05-14,"sample_6",2,NA,NA,-43.87054,171.76417
"489","Midlands","A Macfarlane Track",2020-05-14,"sample_6",2,NA,NA,-43.87054,171.76417
"490","Midlands","A Macfarlane Track",2020-05-14,"sample_7",5,NA,NA,-43.87054,171.76417
"491","Midlands","A Macfarlane Track",2020-05-14,"sample_7",5,NA,NA,-43.87054,171.76417
"492","Midlands","A Macfarlane Track",2020-05-14,"sample_7",5,NA,NA,-43.87054,171.76417
"493","Midlands","A Macfarlane Track",2020-05-14,"sample_8",4,NA,NA,-43.87054,171.76417
"494","Midlands","A Macfarlane Track",2020-05-14,"sample_8",4,NA,NA,-43.87054,171.76417
"495","Midlands","A Macfarlane Track",2020-05-14,"sample_8",4,NA,NA,-43.87054,171.76417
"496","Midlands","A Martin Sheperds Road",2020-08-25,"sample_1",3,NA,NA,-44.04424,171.78131
"497","Midlands","A Martin Sheperds Road",2020-08-25,"sample_2",3,NA,NA,-44.04424,171.78131
"498","Midlands","A Martin Sheperds Road",2020-08-25,"sample_3",2,NA,NA,-44.04424,171.78131
"499","Midlands","A Martin Sheperds Road",2020-08-25,"sample_4",1,NA,NA,-44.04424,171.78131
"500","Midlands","A Martin Sheperds Road",2019-10-04,"sample_1",0,NA,NA,-44.04424,171.78131
"501","Midlands","A Martin Sheperds Road",2019-10-04,"sample_2",0,NA,NA,-44.04424,171.78131
"502","Midlands","A Martin Sheperds Road",2019-10-04,"sample_3",0,NA,NA,-44.04424,171.78131
"503","Midlands","A Maxwell Yard 1",2020-08-25,"sample_1",1,NA,NA,-43.56737,171.57076
"504","Midlands","A Maxwell Yard 1",2020-08-25,"sample_2",0,NA,NA,-43.56737,171.57076
"505","Midlands","A Maxwell Yard 1",2020-08-25,"sample_3",15,NA,NA,-43.56737,171.57076
"506","Midlands","A Maxwell Yard 1",2020-08-25,"sample_4",1,NA,NA,-43.56737,171.57076
"507","Midlands","A McFadden",2020-08-25,"sample_1",0,NA,NA,-43.9854,171.4375
"508","Midlands","A McFadden",2020-08-25,"sample_2",0,NA,NA,-43.9854,171.4375
"509","Midlands","A McFadden",2020-08-25,"sample_3",0,NA,NA,-43.9854,171.4375
"510","Midlands","A Oram",2020-04-22,"sample_1",0,NA,NA,-43.60005,171.5925
"511","Midlands","A Oram",2020-04-22,"sample_2",0,NA,NA,-43.60005,171.5925
"512","Midlands","A Oram",2020-04-22,"sample_3",0,NA,NA,-43.60005,171.5925
"513","Midlands","A Park 1",2019-10-04,"sample_1",9,NA,NA,-43.69929,171.51516
"514","Midlands","A Park 1",2019-10-04,"sample_2",25,NA,NA,-43.69929,171.51516
"515","Midlands","A Redmond",2019-10-04,"sample_1",8,NA,NA,-43.58662,171.72242
"516","Midlands","A Redmond",2019-10-04,"sample_2",0,NA,NA,-43.58662,171.72242
"517","Midlands","A Redmond",2019-10-04,"sample_3",0,NA,NA,-43.58662,171.72242
"518","Midlands","A Sprott",2019-10-04,"sample_1",1,NA,NA,-43.89164,172.0361
"519","Midlands","A Sprott",2019-10-04,"sample_2",0,NA,NA,-43.89164,172.0361
"520","Midlands","A Sprott",2019-10-04,"sample_3",0,NA,NA,-43.89164,172.0361
"521","Midlands","A Stewart",2020-08-04,"sample_1",4,NA,NA,-43.53327,171.93616
"522","Midlands","A Stewart",2020-08-04,"sample_2",2,NA,NA,-43.53327,171.93616
"523","Midlands","A Stewart",2020-08-04,"sample_3",5,NA,NA,-43.53327,171.93616
"524","Midlands","A Stewart",2020-08-04,"sample_4",0,NA,NA,-43.53327,171.93616
"525","Midlands","A Tait",2020-04-08,"sample_1",0,NA,NA,-44.07713,171.57544
"526","Midlands","A Tait",2020-04-08,"sample_2",0,NA,NA,-44.07713,171.57544
"527","Midlands","A Tait",2020-04-08,"sample_3",0,NA,NA,-44.07713,171.57544
"528","Midlands","B Ahern Far End",2019-10-04,"sample_1",0,NA,NA,-43.660894,171.39606
"529","Midlands","B Ahern Far End",2019-10-04,"sample_2",4,NA,NA,-43.660894,171.39606
"530","Midlands","B Ahern Far End",2019-10-04,"sample_3",1,NA,NA,-43.660894,171.39606
"531","Midlands","B Ahern Manuka",2019-10-04,"sample_1",2,NA,NA,-43.66333,171.40183
"532","Midlands","B Ahern Manuka",2019-10-04,"sample_2",0,NA,NA,-43.66333,171.40183
"533","Midlands","B Ahern Manuka",2019-10-04,"sample_3",0,NA,NA,-43.66333,171.40183
"534","Midlands","B Ahern Roadside",2020-08-04,"sample_1",0,NA,NA,-43.66624,171.41061
"535","Midlands","B Ahern Roadside",2020-08-04,"sample_2",0,NA,NA,-43.66624,171.41061
"536","Midlands","B Ahern Roadside",2020-08-04,"sample_3",0,NA,NA,-43.66624,171.41061
"537","Midlands","B Ahern Roadside",2020-08-04,"sample_4",1,NA,NA,-43.66624,171.41061
"538","Midlands","B Gray,  Top",2019-10-04,"sample_1",0,NA,NA,-43.64512,171.41741
"539","Midlands","B Gray,  Top",2019-10-04,"sample_2",50,NA,NA,-43.64512,171.41741
"540","Midlands","B Gray,  Top",2019-10-04,"sample_3",0,NA,NA,-43.64512,171.41741
"541","Midlands","B Hunt",2019-10-04,"sample_1",5,NA,NA,-43.556425,171.922403
"542","Midlands","B Hunt",2019-10-04,"sample_2",9,NA,NA,-43.556425,171.922403
"543","Midlands","B Hunt",2019-10-04,"sample_3",22,NA,NA,-43.556425,171.922403
"544","Midlands","B Leadley #4",2020-05-04,"sample_1",0,NA,NA,-43.843432,71.8411171
"545","Midlands","B Leadley #4",2020-05-04,"sample_2",1,NA,NA,-43.843432,71.8411171
"546","Midlands","B Leadley #4",2020-05-04,"sample_3",0,NA,NA,-43.843432,71.8411171
"547","Midlands","B Murdoch",2020-05-28,"sample_1",0,NA,NA,-43.82891,171.3919
"548","Midlands","B Murdoch",2020-05-28,"sample_2",1,NA,NA,-43.82891,171.3919
"549","Midlands","B Murdoch",2020-05-28,"sample_3",0,NA,NA,-43.82891,171.3919
"550","Midlands","B Murdoch",2019-10-04,"sample_1",1,NA,NA,-43.82891,171.3919
"551","Midlands","B Murdoch",2019-10-04,"sample_2",3,NA,NA,-43.82891,171.3919
"552","Midlands","B Schmack",2020-05-22,"sample_1",0,NA,NA,-43.98415,171.67235
"553","Midlands","B Schmack",2020-05-22,"sample_2",0,NA,NA,-43.98415,171.67235
"554","Midlands","B Schmack",2020-05-22,"sample_3",0,NA,NA,-43.98415,171.67235
"555","Midlands","B Schmack",2020-05-22,"sample_4",0,NA,NA,-43.98415,171.67235
"556","Midlands","B Schmack",2020-05-22,"sample_5",0,NA,NA,-43.98415,171.67235
"557","Midlands","B Schmack",2020-05-22,"sample_6",0,NA,NA,-43.98415,171.67235
"558","Midlands","B Shearer",2020-04-23,"sample_1",0,NA,NA,-43.84386,171.67462
"559","Midlands","B Shearer",2020-04-23,"sample_2",0,NA,NA,-43.84386,171.67462
"560","Midlands","B Shearer",2020-04-23,"sample_3",1,NA,NA,-43.84386,171.67462
"561","Midlands","B Shearer",2019-10-04,"sample_1",0,NA,NA,-43.84386,171.67462
"562","Midlands","B Shearer",2019-10-04,"sample_2",0,NA,NA,-43.84386,171.67462
"563","Midlands","B Stratford Carrots",2020-02-03,"sample_1",0,NA,NA,-43.71344,171.82426
"564","Midlands","B Stratford Carrots",2020-02-03,"sample_2",1,NA,NA,-43.71344,171.82426
"565","Midlands","B Stratford Carrots",2020-02-03,"sample_3",0,NA,NA,-43.71344,171.82426
"566","Midlands","B Stratford Carrots",2020-02-03,"sample_4",2,NA,NA,-43.71344,171.82426
"567","Midlands","B Stratford Carrots",2020-02-03,"sample_5",0,NA,NA,-43.71344,171.82426
"568","Midlands","B Stratford Carrots",2020-02-03,"sample_6",0,NA,NA,-43.71344,171.82426
"569","Midlands","B Stratford Urral Rd",2020-04-22,"sample_1",0,NA,NA,-43.7006,71.76235
"570","Midlands","B Stratford Urral Rd",2020-04-22,"sample_2",0,NA,NA,-43.7006,71.76235
"571","Midlands","B Stratford Urral Rd",2020-04-22,"sample_3",0,NA,NA,-43.7006,71.76235
"572","Midlands","Barnswood",2020-04-16,"sample_1",0,NA,NA,-43.81164,171.70374
"573","Midlands","Barnswood",2020-04-16,"sample_2",0,NA,NA,-43.81164,171.70374
"574","Midlands","Barnswood",2019-10-04,"sample_1",0,NA,NA,-43.81164,171.70374
"575","Midlands","Barnswood",2019-10-04,"sample_2",0,NA,NA,-43.81164,171.70374
"576","Midlands","Barnswood",2019-10-04,"sample_3",14,NA,NA,-43.81164,171.70374
"577","Midlands","Barretts Plantation 1",2019-10-04,"sample_1",2,NA,NA,-43.84948,171.37496
"578","Midlands","Barretts Plantation 1",2019-10-04,"sample_2",0,NA,NA,-43.84948,171.37496
"579","Midlands","Barretts Plantation 1",2019-10-04,"sample_3",1,NA,NA,-43.84948,171.37496
"580","Midlands","Barretts Plantation 2",2019-10-04,"sample_1",2,NA,NA,-43.85705,171.39541
"581","Midlands","Barretts Plantation 2",2019-10-04,"sample_2",0,NA,NA,-43.85705,171.39541
"582","Midlands","Barretts Plantation 2",2019-10-04,"sample_3",1,NA,NA,-43.85705,171.39541
"583","Midlands","C Mckenzie Carot",2020-01-20,"sample_1",0,NA,NA,-43.67265,171.59855
